text,persons,locations,organizations,persons_pred,organizations_pred,locations_pred,TP_persons,FP_persons,FN_persons,support_persons,precision_persons,recall_persons,F1_persons,TP_organizations,FP_organizations,FN_organizations,support_organizations,precision_organizations,recall_organizations,F1_organizations,TP_locations,FP_locations,FN_locations,support_locations,precision_locations,recall_locations,F1_locations
"Cooperative Bank of Taiwan , one of the island 's leading state-run banks , said it was cutting its prime lending rate by 0.05 percentage point , effective on Tuesday .",,,Cooperative Bank of Taiwan,Cooperative,Bank,Taiwan,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
The bank said in a statement it was cutting its prime lending rate to 7.35 percent from 7.40 percent .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
It also would cut its three-month-to-three-year time deposit rates by between 0.05 and 0.10 percentage points .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The moves made Cooperative the first major bank to cut rates in response to a call on Friday from central bank governor Sheu Yuan-dong .,Sheu Yuan-dong,,Cooperative,Sheu Yuan-dong,,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"In the central bank 's latest bid to jumpstart Taiwan 's sluggish economy , Sheu ordered a reduction of up to a half-percentage point in banks ' reserve requirements and called on commercial banks to pass on the savings in the form of interest rate reductions .",Sheu,Taiwan,,Sheu,,Taiwan,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
-- Taipei Newsroom ( 5080815 ),,,Taipei Newsroom,Taipei Newsroom,,,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
Palestinians to strike over Jerusalem demolition .,,Jerusalem,,,,Palestinians;Jerusalem,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,0,1,0.5,1.0,0.6666666666666666
JERUSALEM 1996-08-27,,JERUSALEM,,,,JERUSALEM,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Palestinian leaders in Jerusalem called on Tuesday for a two-hour strike to protest what they called Israel 's war on Arab East Jerusalem after police demolished a building there .,,Jerusalem;Israel;Arab East Jerusalem,,Arab East Jerusalem,,Palestinian;Jerusalem;Israel,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,2,1,1,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
Israeli police demolished a 10 metre ( yard ) by 20 metre structure in Jerusalem 's Old City they said had been built with funding from the Palestinian self-rule Authority for use as a social club .,,Jerusalem;Old City,Palestinian self-rule Authority,,Old,Israeli;Jerusalem,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,1,1,2,0.5,0.5,0.5
"Police used a huge crane to lift a bulldozer over the Old City 's walls to reach the building amidst narrow alleys , witnesses said .",,Old City,,,Old City,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
Bystanders at the scene said work had begun on the building in 1991 and it had yet to be completed when the Israeli police bulldozed it .,,,,,,Israeli,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
The Palestinian Authority was set up under the 1993 PLO-Israel interim peace deal .,,,Palestinian Authority,,Authority,Palestinian,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
""" There has been a call for a general strike between one ( 1000 GMT ) and three o'clock , "" Palestinian lawmaker Ahmed Hashem Zighayer told Reuters .",Ahmed Hashem Zighayer,,Reuters,Ahmed Hashem Zighayer,Reuters,Palestinian,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
""" This is a war that has been declared on us and we want our people to come and see the site where they declared the war . """,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Prime Minister Benjamin Netanyahu 's government , which took office in June , has said it will not allow the Authority , set up under a 1993 interim peace deal to control parts of the Gaza Strip and West Bank , to operate in Jerusalem .",Benjamin Netanyahu,Gaza Strip;West Bank;Jerusalem,Authority,Benjamin Netanyahu,Authority,Jerusalem,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,2,3,1.0,0.3333333333333333,0.5
Israel 's previous government held the same position but in general turned a blind eye to Palestinian Authority activity in the city .,,Israel,Palestinian Authority,,,Israel;Palestinian,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,1,0,1,0.5,1.0,0.6666666666666666
Tuesday 's demolition came a day after PLO officials said they had bowed to Netanyahu 's demand they close offices in Jerusalem .,Netanyahu,Jerusalem,PLO,Netanyahu,PLO,Jerusalem,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
They said two of the three offices Israel wanted closed had been shut .,,Israel,,,,Israel,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Netanyahu has made closure of the three offices a condition for resuming peace negotiations with the Palestine Liberation Organisation ( PLO ) .,Netanyahu,,Palestine Liberation Organisation;PLO,Netanyahu,Palestine Liberation Organisation;PLO,,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Israel captured Arab East Jerusalem in the 1967 Middle East war and annexed it .,,Israel;Arab East Jerusalem;Middle East,,Arab East Jerusalem,,Israel;Middle East,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,2,0,1,3,1.0,0.6666666666666666,0.8
It says it will never cede any part of the city .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Palestinians want East Jerusalem as capital of a future state .,,East Jerusalem,,East Jerusalem,,Palestinians,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
The city is up for negotiation at final peace talks which have yet to resume under Netanyahu .,Netanyahu,,,Netanyahu,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
SEC adopts rules to improve investor access to best stock prices .,,,SEC,,SEC,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
WASHINGTON 1996-08-28,,WASHINGTON,,,WASHINGTON,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
The Securities and Exchange Commission Wednesday approved rules designed to give stock market investors a better chance at getting the best price available for their orders .,,,Securities and Exchange Commission,,Securities;Exchange Commission,,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
"The so-called order handling rules , which were proposed last September , were approved in a 4-0 vote .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The new rules will require specialists at stock exchanges and market makers on Nasdaq to allow customers to view price quotes from other electronic trading systems that may not be readily available to them .,,,,,,Nasdaq,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
The rules will also require that customer limit orders be displayed with prices better than those available in quotes publicly available at the time .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Specialists and market makers are companies or individuals recognised as qualified to maintain an orderly market in a stock .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"In a limit order , investors specify the price at which they are willing to buy or sell , as opposed to a market order executed at prevailing prices .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" These rules are intended to empower all investors , by allowing their orders to compete on a level playing field , and by providing the disclosure they need to make informed decisions , "" said SEC Chairman Arthur Levitt .",Arthur Levitt,,SEC,Arthur Levitt,SEC,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The SEC 's goal , he added , was to create "" one system where one price could be available to everybody . """,,,SEC,,SEC,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The director of the SEC 's division of market regulation , Richard Lindsey , said Wall Street firms will probably need to spend about $ 7 million to carry out the improvements called for by the new rules .",Richard Lindsey,Wall Street,SEC,Richard Lindsey;Wall Street,SEC,,1,1,0,1,0.5,1.0,0.6666666666666666,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"In proposing the rules last year , the SEC noted that while technology has improved , commonplace practices still existed that worked against investors ' best interests .",,,SEC,,SEC,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
It noted that customers whose orders were not displayed lost the chance of getting the best possible price available in the market .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"It also cited the potential problem of a two-tiered market in which market makers quote one price to public investors while quoting better prices in private systems , thus robbing investors without access to "" hidden "" quotes the benefit of the best available prices .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Earlier this month , the SEC settled charges of alleged malpractices on Nasdaq when the parent of the Nasdaq market , the National Association of Securities Dealers , agreed to spend $ 100 million over five years to upgrade its oversight of brokers ' trading practices .",,,SEC;National Association of Securities Dealers,,SEC;Nasdaq;National Association;Securities Dealers,Nasdaq,1,0,0,1,1.0,1.0,1.0,1,3,1,2,0.25,0.5,0.3333333333333333,0,1,1,1,0.0,0.0,0.0
The SEC dropped a third proposal that would have allowed investors with market orders to trade at a better price if there were shifts in prices before their orders were executed .,,,SEC,,SEC,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The agency said it would monitor effects of the two new rules before considering the "" price improvement "" proposal again .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The agency also proposed rule changes that would require continuous "" bid "" and "" ask "" quotations from exchange specialists and market makers who trade more than 1 percent of a stock during any quarter on Nasdaq .",,,,,,Nasdaq,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"The SEC 's limit order display rule will mean a major change for Nasdaq , where such orders have never been displayed .",,,SEC,,SEC,Nasdaq,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
"The president of the Nasdaq , Alfred Berkeley , was to hold a news conference Wednesday afternoon to elaborate on the new rules ' effects on the market , the second largest in the world .",Alfred Berkeley,,,Alfred Berkeley,Nasdaq,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
ITALIAN CABINET APPROVES TELEVISION DECREE .,,,,,CABINET;APPROVES;TELEVISION,ITALIAN,1,0,0,1,1.0,1.0,1.0,0,3,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
ROME 1996-08-28,,ROME,,,,ROME,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The Italian cabinet on Wednesday granted a reprieve for media mogul Silvio Berlusconi 's Mediaset television empire with a decree extending the current legal framework for television stations until January 31 , 1997 .",Silvio Berlusconi,,Mediaset,Silvio Berlusconi,Mediaset,Italian,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
The decree plugs a legal void in which magistrates could have forced the former prime minister to take one of the three stations he controls off the air because of a court ruling that no single proprietor should be allowed to keep three channels .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Passengers injured in train collision in Linz .,,Linz,,,,Linz,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"LINZ , Austria 1996-08-28",,LINZ;Austria,,,,LINZ,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666
A passenger train collided with a locomotive at a main railway station in Linz on Wednesday and police said around 10 people were injured .,,Linz,,,,Linz,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Austrian television reported earlier that more than 20 had been hurt in the accident at the station in Linz , 300 km ( 180 miles ) west of Vienna .",,Linz;Vienna,,,,Austrian;Linz,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,1,1,2,0.5,0.5,0.5
""" One locomotive was stationary and the passenger train collided into the back of it , "" a police spokesman in Linz told Reuters by telephone .",,Linz,Reuters,,Reuters,Linz,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"The express passenger train travelling from Steyr , southeast of Linz , with around 80 people on board , hit the back of a service locomotive used to shunt wagons into sidings .",,Steyr;Linz,,Steyr,,Linz,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,1,2,1.0,0.5,0.6666666666666666
The police spokesman said he was not sure whether any more passengers were still trapped in the wreckage .,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Doctors and medical staff from a hospital across the road from the station were at the scene of the accident within minutes and were able to treat the injured quickly , he added .",,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"Greater damage was averted as the driver of the passenger train had time to apply his emergency brakes before the collision occurred , a state railways spokesman told Austrian news agency APA .",,,APA,,APA,Greater;Austrian,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0
Saskatchewan Wheat Pool eyes hog market .,,,Saskatchewan Wheat Pool,Wheat Pool,,Saskatchewan,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
WINNIPEG 1996-08-28,,WINNIPEG,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
Canada 's largest grain handling firm said Wednesday it expects to forge a partnership with hog farmers by 1997 with a view to expanding the company 's scope into pork production .,,Canada,,,,Canada,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
""" Saskatchewan is well positioned to take advantage of growing world markets for pork , "" Saskatchewan Wheat Pool chief executive Don Loewen said in a company statement .",Don Loewen,Saskatchewan,Saskatchewan Wheat Pool,Don Loewen,,Saskatchewan,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
SWP said it was analyzing potential partnerships with hog farmers and expected the first deal to be in place in 1997 .,,,SWP,,SWP,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
The end of Canada 's rail freight subsidy last year caused a shift in feed grain production to the eastern Prairie .,,Canada,,Prairie,,Canada,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Analysts said livestock production would likely shift to the eastern Prairie rather than feed grains being shipped to the western Prairie .,,,,Prairie;Prairie,,,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
"SWP said it may develop pork production systems that provide farmers with large integrated units , and it may consider contracting programs between producers and packers which would operate within the existing hog market framework .",,,SWP,,SWP,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Saskatchewan Pork International Marketing Group has an export monopoly but some Saskatchewan farmers earlier this month called for an open market in hogs .,,Saskatchewan,Saskatchewan Pork International Marketing Group,,Pork International,Saskatchewan,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0
-- Gilbert Le Gras 204 947 3548,Gilbert Le Gras,,,Gilbert Le,,,0,1,1,1,0.0,0.0,0.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
ATHLETICS - ROVERETO INTERNATIONAL MEETING RESULTS .,,,,,ROVERETO;RESULTS,ATHLETICS,1,0,0,1,1.0,1.0,1.0,0,2,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
"ROVERETO , Italy 1996-08-28",,ROVERETO;Italy,,,,ROVERETO;Italy,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,2,0,0,2,1.0,1.0,1.0
Leading results from an,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
international athletics meeting on Wednesday :,,,,,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Women 's long jump :,,,,,,Women,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
1. Ludmila Ninova ( Austria ) 6.72 metres,Ludmila Ninova,Austria,,Ludmila Ninova,,Austria,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
2. Heike Drechsler ( Germany ) 6.65,Heike Drechsler,Germany,,Heike Drechsler,,Germany,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
3. Fiona May ( Italy ) 6.64,Fiona May,Italy,,Fiona May,,Italy,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Men 's 110 metres hurdles :,,,,,,Men,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
1. Emilio Valle ( Cuba ) 13.42 seconds,Emilio Valle,Cuba,,Emilio Valle,,Cuba,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
2. Steve Brown ( U.S. ) 13.45,Steve Brown,U.S.,,Steve Brown,,U.S.,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
3. Andrea Giaconi ( Italy ) 13.80,Andrea Giaconi,Italy,,Andrea Giaconi,,Italy,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Women 's 100 metres :,,,,,,Women,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
1. Chandra Sturrup ( Bahamas ) 11.34 seconds,Chandra Sturrup,Bahamas,,Chandra Sturrup,,Bahamas,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
2. Natalya Voronova ( Russia ) 11.53,Natalya Voronova,Russia,,Natalya Voronova,,Russia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
3. Gabi Rokmeier ( Germany ) 11.61,Gabi Rokmeier,Germany,,Gabi Rokmeier,,Germany,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Men 's javelin :,,,,,,Men,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
1. Sergey Makarov ( Russia ) 85.26 metres,Sergey Makarov,Russia,,Sergey Makarov,,Russia,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
2. Tom Pukstys ( U.S. ) 84.20,Tom Pukstys,U.S.,,Tom Pukstys,,U.S.,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
3. Peter Blank ( Germany ) 81.64,Peter Blank,Germany,,Peter Blank,,Germany,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Men 's 100 metres :,,,,,,Men,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
1. Osmond Ezinwa ( Nigeria ) 10.13 seconds,Osmond Ezinwa,Nigeria,,Osmond Ezinwa,,Nigeria,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
2. Davidson Ezinwa ( Nigeria ) 10.18,Davidson Ezinwa,Nigeria,,Davidson Ezinwa,,Nigeria,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
3. Stefano Tilli ( Italy ) 10.43,Stefano Tilli,Italy,,Stefano Tilli,,Italy,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Men 's 400 metres :,,,,,,Men,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
1. Davis Kamoga ( Uganda ) 45.15 seconds,Davis Kamoga,Uganda,,Davis Kamoga,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
2. Marco Vaccari ( Italy ) 46.16,Marco Vaccari,Italy,,Marco Vaccari,,Italy,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
3. Kennedy Ochieng ( Kenya ) 46.21,Kennedy Ochieng,Kenya,,Kennedy Ochieng,,Kenya,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Women 's pole vault :,,,,,,Women,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
1. Mariacarla Bresciani ( Italy ) 3.85 metres,Mariacarla Bresciani,Italy,,Mariacarla Bresciani,,Italy,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
2. Andrea Muller ( Germany ) 3.75,Andrea Muller,Germany,,Andrea Muller,,Germany,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
3. Nastja Rysich ( germany ) 3.75,Nastja Rysich,germany,,Nastja Rysich,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
Women 's 800 metres :,,,,,,Women,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
1. Ana Fidelia Quirot ( Cuba ) 1 minute 58.98 seconds,Ana Fidelia Quirot,Cuba,,Ana Fidelia Quirot,,Cuba,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
2. Letitia Vriesde ( Surinam ) 2:00.39,Letitia Vriesde,Surinam,,Letitia Vriesde,,,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
3. Inez Turner ( Jamaica ) 2:00.91,Inez Turner,Jamaica,,Inez Turner,Jamaica,,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0,0,1,1,1,0.0,0.0,0.0
Men 's high jump :,,,,,,Men,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
1. Wolfgang Kreissig ( Germany ) 2.20 metres,Wolfgang Kreissig,Germany,,Wolfgang Kreissig,,Germany,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
2. Kostantin Matusevitch ( Israel ) 2.20,Kostantin Matusevitch,Israel,,Kostantin Matusevitch,,Israel,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
3. Michele Buiatti ( Italy ) 2.15,Michele Buiatti,Italy,,Michele Buiatti,,Italy,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0
Men 's 800 metres :,,,,,,Men,1,0,0,1,1.0,1.0,1.0,1,0,0,1,1.0,1.0,1.0,0,1,1,1,0.0,0.0,0.0
